__lmer_samples__,expected,rel_pupil,rts,subID
30,expected,-0.06814766106739918,-141.16747769667472,38
30,unexpected,-0.09161117957264571,179.83252230332528,38
30,unexpected,0.10806997426302441,-20.167477696674723,38
30,expected,0.17115342638652448,390.8325223033253,38
30,expected,-0.04713438158678027,330.8325223033253,38
30,unexpected,0.27243874081548913,458.8325223033253,38
30,expected,0.01160023744581955,124.83252230332528,38
30,expected,-0.08095899599389314,-90.16747769667472,38
30,expected,-0.043379524721988624,-117.16747769667472,38
30,expected,-0.027132322619077432,-110.16747769667472,38
30,expected,0.030203187514886265,-3.167477696674723,38
30,expected,0.04595399917748697,4.832522303325277,38
30,expected,-0.01747580020417221,16.832522303325277,38
30,expected,-0.03378858884156788,392.8325223033253,38
30,expected,0.13451530057237351,312.8325223033253,38
30,expected,0.12995652528749319,5.832522303325277,38
30,expected,0.040933453819836395,421.8325223033253,38
30,expected,-0.03418139246358356,-42.16747769667472,38
30,unexpected,0.024448734807110073,484.8325223033253,38
30,expected,0.10274985355971604,475.8325223033253,38
30,unexpected,0.020575984743731856,84.83252230332528,38
30,expected,-0.05737470625960191,11.832522303325277,38
30,expected,-0.04932208272117329,91.83252230332528,38
30,expected,-0.018336926976435297,-95.16747769667472,38
30,expected,0.24169958581775938,-119.16747769667472,38
30,expected,-0.04700544773101165,63.83252230332528,38
30,expected,0.0818878702059492,485.8325223033253,38
30,expected,-0.05987977845624668,689.8325223033253,38
30,unexpected,-0.045543925693729205,-49.16747769667472,38
30,expected,nan,-78.16747769667472,38
30,expected,0.10732957713017535,-62.16747769667472,38
30,expected,0.1623211387386728,348.8325223033253,38
30,expected,0.17769775411205618,-318.1674776966747,55
30,expected,0.24917039252931664,-339.1674776966747,55
30,expected,0.04642399405552196,-358.1674776966747,55
30,expected,0.16515180838937155,-231.16747769667472,55
30,expected,0.06836039189689055,-178.16747769667472,55
30,unexpected,0.252569017644799,-122.16747769667472,55
30,unexpected,0.26162577164138445,-292.1674776966747,55
30,expected,-0.01353112538784682,-218.16747769667472,55
30,expected,-0.09874668353711535,-270.1674776966747,55
30,unexpected,0.09283834751097605,-78.16747769667472,55
30,expected,0.08314630334884017,-133.16747769667472,55
30,expected,0.022209501157208277,-37.16747769667472,55
30,expected,0.20896018976396508,-228.16747769667472,55
30,unexpected,0.015520940818647943,22.832522303325277,55
30,expected,0.054799882040073286,-137.16747769667472,55
30,expected,-0.07947415709309177,-257.1674776966747,55
30,expected,0.1130285138295278,-359.1674776966747,55
30,expected,-0.013471744684563225,-322.1674776966747,55
30,expected,-0.11429093096035073,-259.1674776966747,55
30,expected,-0.03062304114148353,-244.16747769667472,55
30,unexpected,0.2684420217587643,-223.16747769667472,55
30,expected,0.036537221929323224,-90.16747769667472,55
30,expected,0.2806195743449343,-153.16747769667472,55
30,expected,-0.008467164689034013,-278.1674776966747,55
30,expected,0.00390849787815597,-165.16747769667472,55
30,expected,-0.08842847048024391,-52.16747769667472,55
30,unexpected,0.16683995921615233,-104.16747769667472,55
30,expected,0.01832704628726045,-204.16747769667472,55
30,expected,0.09551429424086302,386.8325223033253,55
30,unexpected,-0.09767954734887803,102.83252230332528,55
30,expected,0.015451984205677772,-130.16747769667472,55
30,expected,0.1680469724719062,-227.16747769667472,55
30,unexpected,0.2045531647860635,282.8325223033253,55
30,expected,0.016047628064112064,-17.167477696674723,55
30,expected,-0.047740444303085994,-118.16747769667472,55
30,expected,-0.12101463010599178,-224.16747769667472,55
30,unexpected,0.09029329810880724,-158.16747769667472,55
30,expected,0.22129438199410179,16.832522303325277,55
30,expected,0.20370256126039843,81.83252230332528,55
30,expected,0.0930104194928651,-16.167477696674723,55
30,expected,-0.1008190151894575,-275.1674776966747,55
30,expected,0.10532932286766691,-283.1674776966747,55
30,expected,0.22783918244703488,-270.1674776966747,55
30,expected,0.09050572297060784,-271.1674776966747,55
30,expected,0.09600518777336031,-256.1674776966747,55
30,unexpected,-0.05858819502443775,-80.16747769667472,55
30,expected,-0.00035174546860985425,-138.16747769667472,55
30,expected,0.18670929681292603,-13.167477696674723,55
30,expected,0.1879483656378064,-169.16747769667472,55
30,expected,0.2171077636958314,-124.16747769667472,55
30,expected,0.0772145274528155,-282.1674776966747,55
30,expected,0.17150786935112375,113.83252230332528,55
30,expected,0.07526967535727276,-239.16747769667472,55
30,expected,0.14459943173717077,-167.16747769667472,55
30,expected,-0.08553120309044657,-232.16747769667472,55
30,expected,-0.12455526075601146,-73.16747769667472,55
30,expected,0.12443693643991112,-138.16747769667472,55
30,expected,-0.08605132626457897,-214.16747769667472,55
30,expected,0.25248393080158765,-121.16747769667472,55
30,expected,-0.12009998097089788,53.83252230332528,55
30,unexpected,0.15910803111057095,-26.167477696674723,55
30,expected,0.29959187158545764,298.8325223033253,55
30,unexpected,-0.11524085081549984,-157.16747769667472,55
30,expected,-0.06289128315651818,-70.16747769667472,55
30,expected,0.0699586065930485,43.83252230332528,55
30,unexpected,0.307569019753448,175.83252230332528,55
30,expected,0.10750210469698476,-22.167477696674723,55
30,expected,0.1791807054226889,-113.16747769667472,55
30,expected,0.11226671347008862,-202.16747769667472,55
30,expected,0.12817816983090516,50.83252230332528,55
30,expected,0.15963301179228342,-88.16747769667472,55
30,expected,0.0895021408832882,15.832522303325277,55
30,unexpected,0.16520667883029289,-13.167477696674723,55
30,expected,0.19138139122480907,137.83252230332528,55
30,expected,0.21242702529529245,-221.16747769667472,55
30,expected,-0.06448822383418813,-174.16747769667472,55
30,expected,0.014915114630635929,-21.167477696674723,55
30,expected,-0.0040372366922006185,-131.16747769667472,55
30,expected,0.45114394053600443,-302.1674776966747,55
30,expected,-0.15830384947899018,-303.1674776966747,55
30,expected,-0.031191793896779264,-216.16747769667472,55
30,expected,0.3421783302484213,-281.1674776966747,55
30,unexpected,0.048420872997732324,-225.16747769667472,55
30,expected,0.12535820283265847,-344.1674776966747,55
30,expected,0.012901754639198914,-45.16747769667472,55
30,expected,0.20688644858267904,43.83252230332528,55
30,unexpected,-0.08269736880380285,-45.16747769667472,55
30,expected,0.1976352781686231,-18.167477696674723,55
30,expected,0.06720320570820246,-17.167477696674723,55
30,expected,0.03301903388397265,-79.16747769667472,55
30,expected,-0.060384651807652824,-95.16747769667472,55
30,expected,-0.2403639529887774,-190.16747769667472,55
30,expected,0.2225632844975256,-115.16747769667472,55
30,expected,0.038389510970223514,-171.16747769667472,55
30,expected,0.17293904390060205,-201.16747769667472,55
30,unexpected,0.042155645248977705,-8.167477696674723,55
30,expected,0.09471186588480011,-12.167477696674723,55
30,unexpected,0.28841749832964164,98.83252230332528,55
30,expected,0.05683019427393279,-44.16747769667472,55
30,expected,0.1359127431901969,-141.16747769667472,55
30,expected,0.11923430834701923,-108.16747769667472,55
30,expected,0.15618780122765313,-100.16747769667472,55
30,expected,0.09366845813252662,-115.16747769667472,55
30,expected,0.2394128805410256,-242.16747769667472,55
30,expected,0.009181478659746922,-267.1674776966747,55
30,expected,-0.08924905958949672,-220.16747769667472,55
30,unexpected,0.31359797261488553,-73.16747769667472,55
30,expected,0.04804406293519938,-132.16747769667472,55
30,expected,-0.0030248024807073117,-268.1674776966747,55
30,expected,0.10009335758985141,-154.16747769667472,55
30,unexpected,0.14751635952377934,445.8325223033253,55
30,expected,-0.0339065307045372,-149.16747769667472,55
30,expected,-0.06539754884643441,-197.16747769667472,55
30,expected,0.022297777878837355,-253.16747769667472,55
30,expected,0.0885201425147705,-341.1674776966747,55
30,expected,0.2722163765927586,-261.1674776966747,55
30,expected,0.1927127071195731,-335.1674776966747,55
30,expected,0.07788198180394153,-244.16747769667472,55
30,expected,-0.04280594988611837,-276.1674776966747,55
30,expected,0.20284666612353713,-219.16747769667472,55
30,expected,-0.005205684194451221,-168.16747769667472,55
30,unexpected,-0.12337707563413738,-83.16747769667472,55
30,expected,0.13624621859330316,-282.1674776966747,55
30,expected,0.1555907029709349,-157.16747769667472,55
30,expected,-0.051469479729434206,-154.16747769667472,55
30,expected,0.01074427207733688,-269.1674776966747,55
30,expected,0.03412210167353687,-74.16747769667472,55
30,unexpected,0.06476926192472728,73.83252230332528,55
30,expected,0.271273530317573,-78.16747769667472,55
30,expected,0.0006156352222089989,-42.16747769667472,55
30,expected,0.15842168759627145,-193.16747769667472,55
30,expected,-0.11074612756468279,-168.16747769667472,55
30,expected,0.08138641672091676,-159.16747769667472,55
30,expected,0.044678775164082786,73.83252230332528,55
30,expected,0.026296543671401506,-250.16747769667472,55
30,expected,0.06882222655930473,-139.16747769667472,55
30,unexpected,0.08026847904982337,-73.16747769667472,55
30,expected,0.08980113904478512,-12.167477696674723,55
30,unexpected,0.01581201231595326,-108.16747769667472,55
30,expected,0.11357120136518098,-105.16747769667472,55
30,expected,-0.015336192143195015,-189.16747769667472,55
30,expected,0.023380125537155027,-144.16747769667472,55
30,unexpected,0.08501116966897584,-129.16747769667472,55
30,expected,-0.12145915863690013,-144.16747769667472,55
30,expected,0.23352404790503628,-71.16747769667472,55
30,expected,-0.010990849442773065,-159.16747769667472,55
30,unexpected,0.07975149049675752,-131.16747769667472,55
30,expected,-0.10448802665625712,-100.16747769667472,55
30,expected,0.14145837320743354,-219.16747769667472,55
30,expected,0.005689949701090313,-206.16747769667472,55
30,expected,-0.07381395015863008,-194.16747769667472,55
30,expected,0.0005447652699868577,-181.16747769667472,55
30,expected,-0.002643740929045224,-237.16747769667472,55
30,expected,-0.029657379256717943,-286.1674776966747,55
30,expected,0.20023211037520944,-261.1674776966747,55
30,expected,0.09596881250802954,-24.167477696674723,55
30,unexpected,0.17056322244694258,-199.16747769667472,55
30,expected,-0.06283382164079594,-69.16747769667472,55
30,unexpected,0.02126816279983963,-156.16747769667472,55
30,expected,-0.060777594764536105,-79.16747769667472,55
30,expected,0.03979030630629969,-17.167477696674723,55
30,expected,0.0674399216301893,-169.16747769667472,55
30,expected,0.1114050907032215,-77.16747769667472,55
30,expected,-0.1385164312817057,49.83252230332528,55
30,expected,0.1460619456175484,-96.16747769667472,55
30,expected,0.07575230268777747,-243.16747769667472,55
30,expected,-0.16010400985972217,-276.1674776966747,55
30,unexpected,0.20827117445364762,-307.1674776966747,55
30,expected,0.10180438494328774,-145.16747769667472,55
30,unexpected,-0.030411263340520422,75.83252230332528,55
30,expected,0.13384083026075017,-104.16747769667472,55
30,unexpected,-0.1739624498098548,68.83252230332528,55
30,expected,0.14904244426543864,-132.16747769667472,55
30,expected,0.09788113141478086,-171.16747769667472,55
30,expected,0.08366305592243987,-148.16747769667472,55
30,unexpected,-0.041283800971575066,-61.16747769667472,55
30,expected,0.32776111801793634,273.8325223033253,55
30,expected,0.10619729403665698,-231.16747769667472,55
30,expected,0.024796706958522874,-293.1674776966747,55
30,expected,-0.07008244308164006,-18.167477696674723,55
30,unexpected,0.21557847059583204,-108.16747769667472,55
30,expected,-0.09662647872555445,-29.167477696674723,55
30,expected,0.025684290517175377,5.832522303325277,55
30,expected,0.010197550611725559,120.83252230332528,55
30,unexpected,nan,48.83252230332528,55
30,expected,0.12458333133943897,-164.16747769667472,55
30,expected,0.0540705412915365,-180.16747769667472,55
30,expected,0.03020275340145271,-245.16747769667472,55
30,expected,0.012479716002812724,-180.16747769667472,55
30,expected,0.2650671744477186,-19.167477696674723,55
30,expected,-0.06306114873087627,-213.16747769667472,55
30,expected,0.09805979157194122,-236.16747769667472,55
30,expected,0.11876734211616329,-230.16747769667472,55
30,expected,0.20261860391522304,-232.16747769667472,55
30,expected,-0.08218569051698803,-105.16747769667472,55
30,expected,0.08594682626430647,-313.1674776966747,55
30,expected,0.13897631130998297,-309.1674776966747,55
30,expected,0.17143244947166786,-236.16747769667472,55
30,expected,0.03380621232148573,-126.16747769667472,55
30,expected,0.07891536399083145,-167.16747769667472,55
30,expected,-0.01866443919768037,-239.16747769667472,55
30,expected,0.012740039368109236,-232.16747769667472,55
30,unexpected,0.0803581557181332,-96.16747769667472,55
30,expected,0.07449702604170247,-87.16747769667472,55
30,expected,0.2617618966591684,-111.16747769667472,55
30,expected,-0.10010961463041287,-155.16747769667472,55
30,expected,nan,75.83252230332528,55
30,expected,0.1642158999870765,-179.16747769667472,55
30,expected,-0.10439012048088325,-223.16747769667472,55
30,expected,0.25269055703012794,-258.1674776966747,55
30,expected,-0.017556922214972424,-145.16747769667472,55
30,expected,-0.1308183501158287,-137.16747769667472,55
30,expected,0.08665798959298643,-140.16747769667472,55
30,expected,-0.10016162217591376,-176.16747769667472,55
30,expected,0.2818298484799907,-252.16747769667472,55
30,unexpected,-0.12261588116774833,-215.16747769667472,55
30,expected,0.13228345830743785,-46.16747769667472,55
30,expected,0.015337866258891797,64.83252230332528,55
30,expected,0.20485825163919444,-160.16747769667472,55
30,expected,-0.07990947487243312,-71.16747769667472,55
30,unexpected,0.2609138943240503,-127.16747769667472,55
30,expected,0.024957579421040998,-96.16747769667472,55
30,expected,0.07008632718813627,-169.16747769667472,55
30,expected,0.029131704885983822,-56.16747769667472,55
30,expected,0.0767729551813523,156.83252230332528,55
30,expected,0.13120315065643026,-200.16747769667472,55
30,expected,0.153588218955467,-122.16747769667472,55
30,expected,0.09989477559309141,-85.16747769667472,55
30,unexpected,-0.01828959317106347,-117.16747769667472,55
30,unexpected,0.15951461476295264,-220.16747769667472,55
30,expected,0.05208974577322904,-122.16747769667472,55
30,unexpected,0.20064866658201436,-10.167477696674723,55
30,expected,0.013244081798712549,-61.16747769667472,55
30,unexpected,0.18221192590407936,-158.16747769667472,55
30,unexpected,0.013624222637627081,-50.16747769667472,55
30,expected,0.21536778937385118,-91.16747769667472,55
30,expected,0.12489779029944503,100.83252230332528,55
30,expected,0.17301908972268087,-230.16747769667472,55
30,expected,0.1542897762165186,-254.16747769667472,55
30,expected,0.021581909123349653,-220.16747769667472,55
30,expected,-0.12086284274674072,-180.16747769667472,55
30,expected,0.15890308928071492,16.832522303325277,55
30,expected,0.19427831234138643,-63.16747769667472,55
30,expected,0.007581130486469379,39.83252230332528,55
30,expected,0.41892134426772154,-24.167477696674723,55
30,expected,0.13854262096515296,5.832522303325277,55
30,expected,-0.037815830837100786,-122.16747769667472,55
30,unexpected,0.012773372338307398,171.83252230332528,55
30,expected,0.14646302150025153,-148.16747769667472,55
30,unexpected,-0.024533463194118355,-52.16747769667472,55
30,expected,0.12089796483181817,-13.167477696674723,55
30,expected,0.1493131517502785,-133.16747769667472,55
30,expected,-0.11066179283203859,-224.16747769667472,55
30,expected,0.2385352879081545,32.83252230332528,55
30,expected,0.1019792376358423,-193.16747769667472,55
30,expected,0.3886165609973836,-170.16747769667472,55
30,expected,-0.1454551477395301,-94.16747769667472,55
30,unexpected,0.29654431259376646,-57.16747769667472,55
30,expected,0.03955793500869027,-95.16747769667472,55
30,expected,-0.16067479477795352,-119.16747769667472,55
30,expected,0.14111876192567543,-159.16747769667472,55
30,expected,0.0962045984303129,-148.16747769667472,55
30,expected,0.10315488233720846,-6.167477696674723,55
30,expected,0.16095795191872475,-81.16747769667472,55
30,expected,-0.02977945870086498,-109.16747769667472,55
30,expected,0.022791814585779856,-125.16747769667472,55
30,expected,0.08341815913170483,89.83252230332528,71
30,expected,-0.040458456752039185,-148.16747769667472,71
30,expected,0.037470572853130824,-171.16747769667472,71
30,expected,0.010514805059063858,-68.16747769667472,71
30,expected,0.09192301586981286,80.83252230332528,71
30,expected,0.024463798408655847,-230.16747769667472,71
30,expected,-0.03242818210812196,-168.16747769667472,71
30,expected,0.21558212414016703,58.83252230332528,71
30,expected,-0.01106120581273502,-21.167477696674723,71
30,expected,0.15890492480358126,89.83252230332528,71
30,expected,0.03798239393893059,-88.16747769667472,71
30,expected,0.15376568874158889,-57.16747769667472,71
30,unexpected,-0.0026623493020406118,-20.167477696674723,71
30,expected,-0.03413921321990134,103.83252230332528,71
30,expected,0.12273998582317555,85.83252230332528,71
30,expected,0.03886353161325613,-37.16747769667472,71
30,expected,0.09078983971732524,-133.16747769667472,71
30,unexpected,-0.03894728009679853,-180.16747769667472,71
30,expected,0.124643599921425,523.8325223033253,71
30,unexpected,-0.0845482516381458,1.8325223033252769,71
30,expected,0.06263017704143765,-109.16747769667472,71
30,expected,0.19426778912941342,151.83252230332528,71
30,unexpected,-0.02508413926535833,231.83252230332528,71
30,expected,0.061474131014059276,143.83252230332528,71
30,expected,0.01756919146652307,-120.16747769667472,71
30,expected,0.05088994560626947,240.83252230332528,71
30,unexpected,0.0358815014491507,84.83252230332528,71
30,expected,0.1285712493196228,-76.16747769667472,71
30,expected,0.038434221611243304,26.832522303325277,71
30,expected,0.11706948821098924,166.83252230332528,71
30,expected,0.030901170292354598,18.832522303325277,71
30,expected,0.09955454389544408,121.83252230332528,71
30,expected,0.12197009336688787,97.83252230332528,71
30,unexpected,0.0053546636501417225,358.8325223033253,71
30,expected,0.01826900833459657,-101.16747769667472,71
30,expected,0.07819177217175625,235.83252230332528,71
30,expected,0.07291863864783074,-49.16747769667472,71
30,expected,-0.039500514346923275,-24.167477696674723,71
30,unexpected,0.1676180337840219,365.8325223033253,71
30,expected,-0.047317322622255485,232.83252230332528,71
30,unexpected,0.18544409757121577,724.8325223033253,71
30,expected,-0.06143576177751209,280.8325223033253,71
30,expected,0.09121051531923921,-119.16747769667472,71
30,unexpected,0.023629431474364183,-68.16747769667472,71
30,expected,0.04568414607403146,-100.16747769667472,71
