__lmer_samples__,expected,rel_pupil,rts,subID
30,unexpected,-0.00997699780779846,-183.16747769667472,47
30,expected,0.07505773571162595,166.83252230332528,47
30,expected,0.07610318044731357,16.832522303325277,47
30,expected,0.08721794258391742,-145.16747769667472,47
30,unexpected,0.12995668840001953,-65.16747769667472,47
30,expected,0.09661207155611243,-187.16747769667472,47
30,expected,0.011536304899844873,-35.16747769667472,47
30,expected,0.18873471044622922,-210.16747769667472,47
30,expected,-0.01187481716142993,352.8325223033253,47
30,unexpected,0.12035096299373413,39.83252230332528,47
30,expected,-0.03504632258351674,-49.16747769667472,47
30,expected,0.234378823169567,-134.16747769667472,47
30,expected,-0.1032362559973961,-202.16747769667472,47
30,unexpected,0.12854710692892635,-124.16747769667472,47
30,expected,-0.24826195239388124,-72.16747769667472,47
30,expected,0.03972013621377548,-152.16747769667472,47
30,expected,-0.15605889322592312,-25.167477696674723,47
30,expected,0.2523406926747972,-48.16747769667472,47
30,expected,0.04861733661968448,-143.16747769667472,47
30,expected,-0.001252506126842201,45.83252230332528,47
30,expected,-0.11882481986808613,-48.16747769667472,47
30,expected,-0.10141430167599967,-50.16747769667472,47
30,expected,0.26352586300202013,138.83252230332528,47
30,expected,0.10421792097075748,-93.16747769667472,47
30,expected,0.09959802332379786,-69.16747769667472,47
30,expected,0.1791971155310752,6.832522303325277,47
30,expected,0.02057056991345587,-40.16747769667472,47
30,expected,0.18795043020072813,-114.16747769667472,47
30,expected,0.06126184929074126,201.83252230332528,47
30,expected,0.0037784555351748406,-162.16747769667472,47
30,expected,0.07646389904933434,115.83252230332528,47
30,expected,0.16741363749151422,2.832522303325277,47
30,unexpected,-0.05825285505644602,-12.167477696674723,47
30,expected,0.23057173697083777,100.83252230332528,47
30,expected,-0.021710238592362208,-84.16747769667472,47
30,expected,0.13342312315081398,-199.16747769667472,47
30,expected,-0.06329701452274553,-32.16747769667472,47
30,expected,0.04275749321333637,-71.16747769667472,47
30,expected,0.06320939105456716,-252.16747769667472,47
30,expected,1.258542939246432e-05,1.8325223033252769,47
30,expected,0.2996182804157227,282.8325223033253,47
30,expected,0.012497309833832172,-56.16747769667472,47
30,expected,0.05822219214883488,10.832522303325277,47
30,expected,0.08884506367602119,58.83252230332528,47
30,expected,-0.11701562130537199,71.83252230332528,47
30,expected,-0.10723849466280448,135.83252230332528,47
30,unexpected,0.020103013508303923,-4.167477696674723,47
30,expected,-0.013359934476831769,12.832522303325277,47
30,expected,0.06958803647412579,28.832522303325277,47
30,expected,-0.02096072433950793,90.83252230332528,47
30,expected,0.05707902233071889,-67.16747769667472,47
30,unexpected,-0.041456994865514483,164.83252230332528,47
30,expected,0.19557330673867868,43.83252230332528,47
30,expected,-0.1227302827276775,-93.16747769667472,47
30,expected,0.2318593745804763,218.83252230332528,47
30,expected,-0.08159026429820262,-39.16747769667472,47
30,expected,0.2691352477551879,-100.16747769667472,47
30,expected,-0.2401800687890095,-119.16747769667472,47
30,expected,0.10443699089445402,-113.16747769667472,47
30,unexpected,-0.11010537816506405,-57.16747769667472,47
30,unexpected,0.0621610059744309,-57.16747769667472,47
30,expected,0.06768333168545153,577.8325223033253,47
30,unexpected,0.06310865957179876,184.83252230332528,47
30,expected,-0.05695909101903376,-18.167477696674723,47
30,unexpected,0.15093369294128917,-75.16747769667472,47
30,unexpected,0.0794075498618684,-22.167477696674723,47
30,expected,0.013559411379271635,24.832522303325277,47
30,expected,0.14011525690739735,-104.16747769667472,47
30,expected,0.06576415067852363,61.83252230332528,47
30,expected,-0.061346808924649075,29.832522303325277,47
30,expected,-0.0687727558704112,-15.167477696674723,47
30,expected,0.06341620222357824,-200.16747769667472,47
30,expected,0.1959775218836021,284.8325223033253,47
30,expected,0.0729600358469793,-75.16747769667472,47
30,expected,-0.14106908850032673,-59.16747769667472,47
30,expected,0.024001228829121014,-20.167477696674723,47
30,expected,0.05728199924952952,-175.16747769667472,47
30,expected,0.05128938017199362,-143.16747769667472,47
30,expected,-0.07146286985060542,-135.16747769667472,47
30,unexpected,0.11021800523894125,-72.16747769667472,47
30,expected,-0.13399311691462149,-16.167477696674723,47
30,unexpected,0.28419614060415843,-40.16747769667472,47
30,expected,-0.06271091807267518,-41.16747769667472,47
30,expected,0.07989390167811154,-105.16747769667472,47
30,expected,0.24058312752155717,-28.167477696674723,47
30,expected,-0.1613555756591068,-3.167477696674723,47
30,expected,0.205663879498425,306.8325223033253,47
30,expected,0.05304535212965202,257.8325223033253,47
30,expected,0.12018486427153037,100.83252230332528,47
30,unexpected,0.1665467708189238,-69.16747769667472,47
30,expected,-0.012989527429164038,28.832522303325277,47
30,expected,0.2532574838230834,-140.16747769667472,47
30,expected,-0.05588337410726605,-163.16747769667472,47
30,expected,0.03812699687178309,-248.16747769667472,47
30,expected,-0.15866202994403755,-82.16747769667472,47
30,expected,0.23410134390471837,-5.167477696674723,47
30,expected,0.005609421838812123,-16.167477696674723,47
30,expected,0.03492220359176281,-58.16747769667472,47
30,expected,0.17649146819542477,327.8325223033253,7
30,expected,0.004066374285664498,386.8325223033253,7
30,expected,0.24923952347811174,723.8325223033253,7
30,expected,-0.1605744282676745,-132.16747769667472,7
30,expected,0.2692792174477142,790.8325223033253,7
30,expected,0.06969663297895741,256.8325223033253,7
30,expected,-0.0027404174196171472,95.83252230332528,7
30,expected,0.05050373068855198,41.83252230332528,7
30,expected,0.16087923355923092,-166.16747769667472,7
30,expected,-0.08577565752759679,551.8325223033253,7
30,expected,-0.08355394350294901,-89.16747769667472,7
30,expected,0.12430885323637977,5.832522303325277,7
30,unexpected,-0.21398875583521063,-157.16747769667472,7
30,expected,0.1003121945070081,351.8325223033253,7
30,expected,0.06087479852804791,-19.167477696674723,7
30,expected,0.06707990710271639,-69.16747769667472,7
30,expected,0.13287451380745793,33.83252230332528,7
30,unexpected,-0.03861511750715456,-69.16747769667472,7
30,expected,-0.0817288883094844,194.83252230332528,7
30,unexpected,0.125707510217983,505.8325223033253,7
30,expected,0.0015666734348513955,-46.16747769667472,7
30,expected,-0.03194672563647401,86.83252230332528,7
30,unexpected,0.19096217049025724,14.832522303325277,7
30,expected,0.08700520645193226,510.8325223033253,7
30,expected,0.024125538616656783,63.83252230332528,7
30,expected,0.006461005526432162,-64.16747769667472,7
30,unexpected,-0.042896370746286695,27.832522303325277,7
30,expected,-0.09341861246835426,-109.16747769667472,7
30,expected,0.1460203103113548,-53.16747769667472,7
30,expected,0.02310267262101697,293.8325223033253,7
30,expected,0.14110687447898368,138.83252230332528,7
30,expected,-0.14251392648940642,489.8325223033253,7
30,expected,0.21780556650309418,577.8325223033253,7
30,unexpected,0.2640003177318484,685.8325223033253,7
30,expected,-0.07802145270736043,9.832522303325277,7
30,expected,-0.1329632484214532,34.83252230332528,7
30,expected,-0.11707045572416486,262.8325223033253,7
30,expected,-0.025993953815227445,-40.16747769667472,7
30,unexpected,0.3173751612060125,12.832522303325277,7
30,expected,0.051144164973697094,-24.167477696674723,7
30,unexpected,-0.07748057120074239,4.832522303325277,7
30,expected,-0.17753870164702365,-80.16747769667472,7
30,expected,0.14368473658240072,-48.16747769667472,7
30,unexpected,-0.19377246342079668,-61.16747769667472,7
30,expected,0.016129038284404505,-14.167477696674723,7
30,expected,0.025860117871219446,113.83252230332528,7
30,unexpected,-0.06917918683561923,-9.167477696674723,7
30,expected,0.19353581755747915,-92.16747769667472,7
30,expected,-0.14017833319249876,54.83252230332528,7
30,expected,0.3467477360496919,-58.16747769667472,7
30,unexpected,0.08153447882531668,838.8325223033253,7
30,expected,0.000590394348558565,93.83252230332528,7
30,expected,-0.26955694227783056,-34.16747769667472,7
30,expected,0.07213687530481713,19.832522303325277,7
30,expected,-0.11856131659794955,-214.16747769667472,7
30,expected,0.03344092850822866,-86.16747769667472,7
30,expected,0.24927140703435863,13.832522303325277,7
30,expected,-0.15770815327590246,-34.16747769667472,7
30,expected,-0.015192768436058168,-11.167477696674723,7
30,unexpected,0.14096061523887565,-43.16747769667472,7
30,expected,-0.3316551472566892,-102.16747769667472,7
30,expected,0.18809903671409361,-112.16747769667472,7
30,expected,0.11417245619708946,-84.16747769667472,7
30,expected,0.06777244172499768,-111.16747769667472,7
30,expected,-0.10572692657292988,-158.16747769667472,7
30,expected,-0.02266045371949561,-1.1674776966747231,7
30,expected,-0.06580766720148831,-27.167477696674723,7
30,expected,0.35444619223432394,140.83252230332528,7
30,expected,-0.2407377195210248,-60.16747769667472,7
30,expected,0.21484333687996426,-84.16747769667472,7
30,expected,-0.05620125242763581,-102.16747769667472,7
30,expected,0.5711335066818746,-129.16747769667472,7
30,expected,0.21585940653673602,114.83252230332528,7
30,expected,0.21690098928757445,-150.16747769667472,7
30,unexpected,-0.15990031692264184,-181.16747769667472,7
30,expected,0.34248069299737993,-32.16747769667472,7
30,unexpected,-0.2742504972807658,-88.16747769667472,7
30,expected,0.15391337456388135,-137.16747769667472,7
30,expected,0.2782805373392173,15.832522303325277,7
30,unexpected,-0.22854983190649714,-99.16747769667472,7
30,expected,0.23348776535753551,-66.16747769667472,7
30,expected,-0.3255024934062448,-77.16747769667472,7
30,expected,0.21350075219628736,-70.16747769667472,7
30,expected,-0.24451038818412235,-16.167477696674723,7
30,expected,0.2017750943734989,-44.16747769667472,7
30,unexpected,0.30467805593205,-65.16747769667472,7
30,expected,-0.25292879706027965,-114.16747769667472,7
30,expected,0.24084814452909598,-185.16747769667472,7
30,expected,0.21405157904728428,-90.16747769667472,7
30,expected,0.24701721601142673,-136.16747769667472,7
30,expected,-0.06897419326726154,-126.16747769667472,7
30,expected,0.0198197725812288,-122.16747769667472,7
30,expected,0.38514026223516173,-170.16747769667472,7
30,expected,-0.30418991791094885,-75.16747769667472,7
30,expected,0.1596587249873637,-172.16747769667472,7
30,unexpected,0.07522712312639097,90.83252230332528,7
30,expected,0.4523625206457996,235.83252230332528,7
30,expected,-0.07350911385129759,-144.16747769667472,7
30,expected,0.2149497467760692,-135.16747769667472,7
30,unexpected,-0.06692679829687491,87.83252230332528,7
30,expected,0.2452225320294831,-92.16747769667472,7
30,expected,-0.03669292231861818,-84.16747769667472,7
30,expected,0.06213223451802761,-51.16747769667472,7
30,expected,0.06944460194758229,-82.16747769667472,7
30,expected,0.22030501495201485,-114.16747769667472,7
30,expected,-0.04869877039966615,201.83252230332528,7
30,expected,0.037821321686854814,16.832522303325277,7
30,expected,-0.23603241504953573,-28.167477696674723,7
30,unexpected,0.10632736695147846,-3.167477696674723,7
30,expected,0.10066929259938533,16.832522303325277,7
30,unexpected,0.31885260691177425,-160.16747769667472,7
30,expected,0.21799393512623938,-128.16747769667472,7
30,expected,0.1354155104341916,-16.167477696674723,7
30,expected,-0.08755474668524439,-103.16747769667472,7
30,expected,0.3559535046171866,64.83252230332528,7
30,expected,-0.13799519439751737,-95.16747769667472,7
30,expected,0.17714444626528372,-157.16747769667472,7
30,expected,-0.14698370143704187,-182.16747769667472,7
30,expected,-0.05825115025631056,-159.16747769667472,7
30,unexpected,0.27817211240811746,-172.16747769667472,7
30,expected,0.07179594858392795,-135.16747769667472,7
30,expected,0.19950015602186005,8.832522303325277,7
30,expected,-0.09999474380571063,-178.16747769667472,7
30,expected,-0.006934400107995131,-165.16747769667472,7
30,unexpected,0.07891772571304463,-54.16747769667472,7
30,expected,0.24605294669828776,199.83252230332528,7
30,expected,-0.18832793437073803,-65.16747769667472,7
30,expected,-0.04647291485038814,102.83252230332528,7
30,expected,0.005427417941072576,-136.16747769667472,7
30,expected,0.1161754466257698,-120.16747769667472,7
30,expected,0.26830863518508147,-58.16747769667472,7
30,expected,0.4118958433905718,-111.16747769667472,7
30,expected,0.2673577269540045,-23.167477696674723,7
30,expected,-0.1473907806132022,4.832522303325277,7
30,unexpected,0.19981112203241777,-15.167477696674723,7
30,expected,-0.08397861841250598,193.83252230332528,7
30,expected,0.1614478737906777,-16.167477696674723,7
30,expected,-0.056789323156286285,-37.16747769667472,7
30,expected,0.1298973022028152,-80.16747769667472,7
30,expected,0.23202675086260038,-111.16747769667472,7
30,unexpected,0.05598289995569816,22.832522303325277,7
30,expected,-0.20908575962940024,-148.16747769667472,7
30,expected,0.29835940814161266,-123.16747769667472,7
30,expected,-0.2590511240650103,-86.16747769667472,7
30,expected,0.02759265053695259,-36.16747769667472,7
30,expected,0.1956394525950636,-75.16747769667472,7
30,expected,0.11411210849275055,132.83252230332528,7
30,expected,-0.069324900091237,-105.16747769667472,7
30,expected,0.22186715160477108,26.832522303325277,7
30,expected,nan,-46.16747769667472,7
30,unexpected,0.2705728744337919,-100.16747769667472,7
30,expected,0.26290559203085745,-71.16747769667472,7
30,unexpected,0.07703172712841622,-64.16747769667472,7
30,expected,0.5663650702609113,-148.16747769667472,7
30,expected,0.15666793765005452,-4.167477696674723,7
30,expected,0.3510616394978201,-26.167477696674723,7
30,expected,-0.23278503640546813,-114.16747769667472,7
30,unexpected,0.29962883483407926,-14.167477696674723,7
30,expected,0.010067525413626566,-104.16747769667472,7
30,expected,0.04510127374803301,-78.16747769667472,7
30,expected,0.4625146334695122,22.832522303325277,7
30,expected,-0.02125220385626365,-85.16747769667472,7
30,expected,0.27599938390787543,-1.1674776966747231,7
30,expected,0.0063890916813617695,126.83252230332528,7
30,expected,-0.1473794923979768,141.83252230332528,7
30,expected,0.12333224197480845,-57.16747769667472,7
30,expected,0.3727347384523608,947.8325223033253,7
30,unexpected,0.6023556487554222,-35.16747769667472,7
30,unexpected,0.30381680749261814,-175.16747769667472,7
30,expected,0.04134694090082998,-149.16747769667472,7
30,expected,0.04644051209199129,-52.16747769667472,7
30,expected,nan,-112.16747769667472,7
30,expected,0.029406072874677357,-73.16747769667472,7
30,expected,0.07102870287103569,3.832522303325277,7
30,expected,0.527996519841874,208.83252230332528,7
30,expected,0.6378741363715683,-63.16747769667472,7
30,expected,0.2591425320982574,-132.16747769667472,7
30,unexpected,0.21813143508840166,-111.16747769667472,7
30,unexpected,0.1710154428267688,-78.16747769667472,7
30,expected,0.2059918493184571,-23.167477696674723,7
30,expected,-0.11451943376121307,-104.16747769667472,7
30,unexpected,-0.13390053084512932,-152.16747769667472,7
30,expected,0.16461301229911288,5.832522303325277,7
30,expected,0.40908562733368187,33.83252230332528,7
30,expected,0.3564334959155707,-8.167477696674723,7
30,expected,-0.07138931173848886,-86.16747769667472,7
30,expected,0.44598276086967925,30.832522303325277,7
30,unexpected,0.11920327415822728,-59.16747769667472,7
30,expected,0.0742693760218148,-95.16747769667472,7
30,expected,0.29976691399424726,32.83252230332528,7
30,expected,0.036033164261173714,-57.16747769667472,7
30,expected,0.42808671308851143,-79.16747769667472,7
30,expected,0.3603432638055172,-182.16747769667472,7
30,expected,-0.016732012979592037,-152.16747769667472,7
30,expected,-0.13761704315167064,-151.16747769667472,7
30,expected,0.5794274582364871,-129.16747769667472,7
30,expected,0.40444861858711656,-84.16747769667472,7
30,expected,-0.04513568452589123,-197.16747769667472,7
30,expected,0.08733176504395654,71.83252230332528,7
30,expected,-0.1977433714997039,-31.167477696674723,7
30,expected,0.0837139259010518,38.83252230332528,7
30,expected,0.21073251033702295,-14.167477696674723,7
30,expected,0.18592889934554066,-34.16747769667472,7
30,expected,0.2531408866623645,228.83252230332528,7
30,expected,0.04329598549625317,-100.16747769667472,7
30,unexpected,0.3209649885188096,-27.167477696674723,7
30,expected,0.15625505227662942,-42.16747769667472,7
30,expected,0.22662194208397685,0.8325223033252769,7
30,expected,0.5556649924671231,-31.167477696674723,7
30,expected,0.11988203980782126,-13.167477696674723,7
30,expected,0.018677832353270984,-87.16747769667472,7
30,expected,-0.02052220013271766,-107.16747769667472,7
30,expected,0.06358879137347935,-111.16747769667472,7
30,unexpected,0.15249933906824853,20.832522303325277,7
30,expected,0.0755423090777521,-18.167477696674723,7
30,expected,0.16452138638192865,-2.167477696674723,7
30,expected,nan,-116.16747769667472,7
30,expected,0.3198551643026899,-66.16747769667472,7
30,unexpected,-0.029792253577622763,189.83252230332528,7
30,expected,0.13815879951702187,164.83252230332528,7
30,expected,0.15406080379461815,51.83252230332528,7
30,expected,0.21258255093638775,284.8325223033253,7
30,expected,0.18601025155549183,-62.16747769667472,7
30,expected,0.05427776981410104,-123.16747769667472,7
30,expected,0.481208892107745,-78.16747769667472,7
30,expected,nan,-49.16747769667472,7
30,unexpected,0.27872431742914283,-144.16747769667472,7
30,unexpected,0.43868188186314894,-72.16747769667472,7
30,expected,-0.0522833530710229,-153.16747769667472,7
30,unexpected,0.16485636951647725,21.832522303325277,7
30,unexpected,0.3780943059608413,-53.16747769667472,7
30,expected,0.2740155264113476,153.83252230332528,7
30,expected,0.02715612642976204,-102.16747769667472,7
30,expected,0.13830300917939078,126.83252230332528,7
30,expected,0.45084483650850854,96.83252230332528,7
30,expected,0.03950294945011583,-63.16747769667472,7
30,expected,0.4529423795287871,-91.16747769667472,7
30,expected,-0.024355017101109943,-82.16747769667472,7
30,expected,0.16676301324829187,-155.16747769667472,7
30,expected,0.1902386284786309,-163.16747769667472,7
30,expected,0.33105670632225825,-78.16747769667472,7
30,expected,0.06581304791729732,1.8325223033252769,7
30,expected,-0.041254040448773385,-150.16747769667472,7
30,unexpected,0.018881534130478793,-55.16747769667472,7
30,expected,-0.0029497676002362195,71.83252230332528,7
30,unexpected,-0.12611379329225034,-55.16747769667472,7
30,expected,-0.0014323006042274767,-56.16747769667472,7
30,expected,-0.10394342483222019,-0.16747769667472312,7
30,expected,0.29020497886204716,-155.16747769667472,7
30,expected,-0.08604037307239794,-27.167477696674723,7
30,expected,0.1635071104022073,-76.16747769667472,7
30,expected,0.26083877090751345,-53.16747769667472,7
30,expected,0.12207077649130067,-26.167477696674723,7
30,unexpected,0.026119740148150418,-76.16747769667472,7
30,expected,0.15484583183034925,-90.16747769667472,7
30,expected,0.07476024800606891,-139.16747769667472,7
30,expected,-0.05292962195887711,-42.16747769667472,7
30,expected,0.20417795050329302,8.832522303325277,7
30,expected,0.1736552913704402,-42.16747769667472,7
30,expected,-0.17578327615010197,282.8325223033253,7
30,expected,0.11873172590156607,32.83252230332528,7
30,expected,0.0643679347405302,-109.16747769667472,38
30,unexpected,0.011453347422592408,-121.16747769667472,38
30,expected,0.043319894030990944,-20.167477696674723,38
30,expected,0.08268124687544107,558.8325223033253,38
30,expected,-0.0361067134780364,-98.16747769667472,38
30,expected,-0.08135720127863322,-125.16747769667472,38
30,unexpected,0.13055017916815187,346.8325223033253,38
30,expected,0.00976187585753383,-76.16747769667472,38
30,expected,0.03645291551665122,-20.167477696674723,38
30,expected,0.11582792291006391,19.832522303325277,38
30,unexpected,0.0900276520110301,183.83252230332528,38
30,expected,-0.010777289759941766,110.83252230332528,38
30,expected,-0.007865114600386792,-176.16747769667472,38
30,expected,0.14987353392645747,545.8325223033253,38
30,expected,0.02922320144616486,158.83252230332528,38
30,expected,0.004417071356877278,-122.16747769667472,38
30,expected,-0.004559492213049498,804.8325223033253,38
30,unexpected,0.0016383907993724911,241.83252230332528,38
30,expected,0.06096784481059285,206.83252230332528,38
