trl,alpha1_opt,alpha2_opt,alpha3_opt
85,0.0101551424725325,1.1798338968278,0.0227229753436019
86,0.0533256612437093,1.15232894075911,0.0230473545990354
87,0.12961712229894,1.0927007254809,0.0234477304931759
88,0.064159184094995,1.0642189346246,0.0244742363360915
89,0.0913675392099335,1.00794409400783,0.0249877926006761
90,0.118972203552585,0.935971511990244,0.0261192779333741
91,0.139208705276809,0.864344116428184,0.0277281829982024
92,0.148419324720731,0.805213387559081,0.0295125776216159
93,0.148708715171836,0.763155540004914,0.0311129997471672
94,0.144069330484763,0.737331255480854,0.0322760522648873
95,0.13746537853892,0.724835286295464,0.0329173556584796
96,0.130452835392932,0.722619181595589,0.033077303846513
97,0.192463920100473,0.728153804387693,0.0330433967175311
98,0.198211025641357,0.715022455284186,0.0327996743860277
99,0.179862032901606,0.71428152020773,0.0330572071152333
100,0.163802223097951,0.723379448835507,0.0328218164083892
101,0.178559923752137,0.739799064637655,0.0324280534656804
102,0.190361932952099,0.728372863268646,0.0318393440668887
103,0.171395824496788,0.730328737378524,0.0320152005028098
104,0.155898580206432,0.741948313180478,0.0316945776527431
105,0.143246839399223,0.760457091494092,0.0310378056246456
106,0.13276469896163,0.783920604208284,0.0301777583604472
107,0.123921952852661,0.811005910778638,0.0292096352111223
108,0.116333666550862,0.840787722751251,0.0281969524080745
109,0.0415961665911771,0.872614406214652,0.0271736042782098
110,0.0436437013362111,0.901037412240427,0.0262014211381033
111,0.178748813610833,0.902631516643195,0.0255197891749815
112,0.0636860128646444,0.852752714936718,0.025580089642979
113,0.0297014284396934,0.82339670110122,0.0266505635292886
114,0.186266385096498,0.796791485410745,0.0272652781710871
115,0.122629123493758,0.790933372924725,0.0278526029838754
116,0.113982956985889,0.795363361842216,0.0278282550589944
117,0.0175746140265588,0.806815596041337,0.0275014437943685
118,0.0766820245180083,0.809823106418697,0.0270221677457484
119,0.205396566728834,0.793438830515083,0.0269623846310704
120,0.208372356343132,0.757613405900155,0.0274600817735719
121,0.0335894940969425,0.743528073483524,0.0283631601918952
122,0.13423399350194,0.72945325362716,0.0285799724446879
